;word;part_of_speech;Positivity;Negativity;Anger;Anticipation;Disgust;Fear;Joy;Sadness;Surprise;Trust;wn_synset_id
6542;haos;Noun;0;1;1;0;0;1;0;0;0;0;ENG30-13976322-n
6543;zăpăceală;Noun;0;1;1;0;0;1;0;0;0;0;ENG30-13976322-n
6544;debandadă;Noun;0;1;1;0;0;1;0;0;0;0;ENG30-13976322-n
6545;haotic;Adjective;0;1;0;0;0;0;0;0;0;0;ENG30-02390569-a
6546;dezordonat;Adjective;0;1;0;0;0;0;0;0;0;0;ENG30-02390569-a
6547;Himera;Noun;0;0;0;0;0;1;0;0;1;0;ENG30-09493562-n
6548;hoț;Noun;0;1;0;0;1;1;0;0;0;0;ENG30-10707804-n
6549;pungaș;Noun;0;1;0;0;1;1;0;0;0;0;ENG30-10707804-n
6550;iertător;Noun;1;0;0;0;0;0;0;0;0;1;ENG30-10399299-n
6551;îngăduitor;Noun;1;0;0;0;0;0;0;0;0;1;ENG30-10399299-n
6552;indulgent;Noun;1;0;0;0;0;0;0;0;0;1;ENG30-10399299-n
6553;ilegitim;Adjective;0;1;1;0;1;1;0;0;0;0;ENG30-01403760-a
6554;ilegal;Adjective;0;1;1;0;1;1;0;0;0;0;ENG30-01403760-a
6555;amăgire;Noun;0;1;0;0;0;1;0;1;0;0;ENG30-05632272-n
6556;iluzie;Noun;0;1;0;0;0;1;0;1;0;0;ENG30-05632272-n
6559;se îmbunătăți;Verb;1;0;0;1;0;0;1;0;0;1;ENG30-00205046-v
6560;se îndrepta;Verb;1;0;0;1;0;0;1;0;0;1;ENG30-00205046-v
6561;se ameliora;Verb;1;0;0;1;0;0;1;0;0;1;ENG30-00205046-v
6562;desăvârșire;Noun;1;0;0;0;0;0;1;0;0;1;ENG30-00260494-n
6563;perfecționare;Noun;1;0;0;0;0;0;1;0;0;1;ENG30-00260494-n
6564;plagiator;Noun;0;1;1;0;1;0;0;0;0;0;ENG30-10437262-n
6565;împiedica;Verb;0;1;1;0;0;0;0;0;0;0;ENG30-02451370-v
6566;încurca;Verb;0;1;1;0;0;0;0;0;0;0;ENG30-02451370-v
6567;frâna;Verb;0;1;1;0;0;0;0;0;0;0;ENG30-02451370-v
6568;obstrucționa;Verb;0;1;1;0;0;0;0;0;0;0;ENG30-02451370-v
6569;implicare;Noun;0;1;0;0;0;0;0;0;0;0;ENG30-07238102-n
6570;împlinire;Noun;1;0;0;1;0;0;1;0;0;1;ENG30-07532112-n
6571;important;Adjective;1;0;0;0;0;0;0;0;0;1;ENG30-01472628-a
6572;determinant;Adjective;1;0;0;0;0;0;0;0;0;1;ENG30-01472628-a
6573;importanță;Noun;1;0;0;1;0;0;0;0;0;1;ENG30-05168261-n
6574;înălța;Verb;1;0;0;1;0;0;1;0;0;1;DEX
6575;dușman;Noun;0;1;1;0;0;1;0;0;0;0;ENG30-07946851-n
6576;inamic;Noun;0;1;1;0;0;1;0;0;0;0;ENG30-07946851-n
6577;vrăjmaș;Noun;0;1;1;0;0;1;0;0;0;0;ENG30-07946851-n
6578;apropria;Verb;0;1;1;0;0;1;0;0;0;0;ENG30-02274482-v
6579;uzurpa;Verb;0;1;1;0;0;1;0;0;0;0;ENG30-02274482-v
6580;încălcare;Noun;0;1;1;0;0;1;0;0;0;0;ENG30-00770543-n
6581;violare;Noun;0;1;1;0;0;1;0;0;0;0;ENG30-00770543-n
6582;bucurie;Noun;1;0;0;0;0;0;1;0;1;0;ENG30-07527167-n
6583;încântare;Noun;1;0;0;0;0;0;1;0;1;0;ENG30-07527167-n
6584;captivat;Adjective;1;0;0;1;0;0;1;0;1;0;ENG30-01367008-a
6585;cucerit;Adjective;1;0;0;1;0;0;1;0;1;0;ENG30-01367008-a
6586;răpit;Adjective;1;0;0;1;0;0;1;0;1;0;ENG30-01367008-a
6587;extatic;Adjective;1;0;0;1;0;0;1;0;1;0;ENG30-01367008-a
6588;încântat;Adjective;1;0;0;0;0;0;1;0;1;0;ENG30-01367008-a
6589;încântător;Adjective;1;0;0;0;0;0;1;0;1;0;ENG30-00219809-a
6590;minunat;Adjective;1;0;0;0;0;0;1;0;1;0;ENG30-00219809-a
6591;drăguț;Adjective;1;0;0;0;0;0;1;0;1;0;ENG30-00219809-a
6592;încerca;Verb;1;0;0;1;0;0;0;0;0;0;ENG30-02530167-v
6593;căuta;Verb;1;0;0;1;0;0;0;0;0;0;ENG30-02530167-v
6594;se sili;Verb;1;0;0;1;0;0;0;0;0;0;ENG30-02530167-v
6595;se strădui;Verb;1;0;0;1;0;0;0;0;0;0;ENG30-02530167-v
6596;incest;Noun;0;1;1;0;1;1;0;0;0;0;ENG30-00848891-n
6598;angaja;Verb;1;0;0;1;0;0;1;0;0;1;DEX
6599;aresta;Verb;0;1;0;0;0;1;0;1;0;0;ENG30-02494356-v
6600;deține;Verb;0;1;0;0;0;1;0;1;0;0;ENG30-02494356-v
6601;închide;Verb;0;1;0;0;0;1;0;1;0;0;ENG30-02494356-v
6602;întemnița;Verb;0;1;0;0;0;1;0;1;0;0;ENG30-02494356-v
6603;încarcera;Verb;0;1;0;0;0;1;0;1;0;0;ENG30-02494356-v
6604;incapabil;Adjective;0;1;1;0;0;0;0;0;0;0;ENG30-00052246-a
6605;incompetent;Adjective;0;1;1;0;0;0;0;0;0;0;ENG30-00052246-a
6606;nepregătit;Adjective;0;1;1;0;0;0;0;0;0;0;ENG30-00052246-a
6607;silit;Adjective;0;1;1;0;0;0;0;0;0;0;DEX
6608;încornorat;Noun;0;1;1;0;1;0;0;0;0;0;ENG30-09982152-n
6609;încorona;Verb;1;0;0;1;0;0;1;0;1;1;ENG30-00485891-v
6610;încununa;Verb;1;0;0;1;0;0;1;0;1;1;ENG30-00485891-v
6611;încrezut;Adjective;0;1;1;0;1;0;0;0;0;0;ENG30-00589448-a
6612;infatuat;Adjective;0;1;1;0;1;0;0;0;0;0;ENG30-00589448-a
6613;îngâmfat;Adjective;0;1;1;0;1;0;0;0;0;0;ENG30-00589448-a
6614;țanțoș;Adjective;0;1;1;0;1;0;0;0;0;0;ENG30-00589448-a
6615;fudul;Adjective;0;1;1;0;1;0;0;0;0;0;ENG30-00589448-a
6617;încrunta;Verb;0;1;1;0;0;0;0;0;0;0;ENG30-00674237-v
6618;afurisit;Adjective;0;1;1;0;0;0;0;0;0;0;DEX
6619;independență;Noun;1;0;0;1;0;0;1;0;0;1;DEX
6620;indispoziție;Noun;0;1;0;0;0;0;0;0;0;0;ENG30-14055408-n
6621;ezitare;Noun;0;1;0;0;0;1;0;0;0;0;ENG30-07523485-n
6622;șovăială;Noun;0;1;0;0;0;1;0;0;0;0;ENG30-07523485-n
6623;îndoială;Noun;0;1;0;0;0;1;0;0;0;0;ENG30-07523485-n
6624;îndoire;Noun;0;1;0;0;0;1;0;0;0;0;ENG30-07523485-n
6625;îndrăzni;Verb;1;0;0;1;0;0;0;0;0;1;ENG30-02374924-v
6626;cuteza;Verb;1;0;0;1;0;0;0;0;0;1;ENG30-02374924-v
6627;se încumeta;Verb;1;0;0;1;0;0;0;0;0;1;ENG30-02374924-v
6628;îndrumare;Noun;1;0;0;0;0;0;0;0;0;1;ENG30-06671484-n
6629;povățuire;Noun;1;0;0;0;0;0;0;0;0;1;ENG30-06671484-n
6630;povață;Noun;1;0;0;0;0;0;0;0;0;1;ENG30-06671484-n
6631;sfat;Noun;1;0;0;0;0;0;0;0;0;1;ENG30-06671484-n
6632;vorbă;Noun;1;0;0;0;0;0;0;0;0;1;ENG30-06671484-n
6633;îndura;Verb;1;1;0;0;0;0;0;1;0;0;ENG30-00668099-v
6634;răbda;Verb;1;1;0;0;0;0;0;1;0;0;ENG30-00668099-v
6635;suferi;Verb;1;1;0;0;0;0;0;1;0;0;ENG30-00668099-v
6636;suporta;Verb;1;1;0;0;0;0;0;1;0;0;ENG30-00668099-v
6637;îndurera;Verb;0;1;0;0;0;0;0;1;0;0;ENG30-01797582-v
6639;degradant;Adjective;0;1;1;0;1;0;0;0;0;0;ENG30-01228050-a
6640;dezonorant;Adjective;0;1;1;0;1;0;0;0;0;0;ENG30-01228050-a
6641;infamant;Adjective;0;1;1;0;1;0;0;0;0;0;ENG30-01228050-a
6642;înjositor;Adjective;0;1;1;0;1;0;0;0;0;0;ENG30-01228050-a
6643;rușinos;Adjective;0;1;1;0;1;0;0;0;0;0;ENG30-01228050-a
6644;inferior;Adjective;0;1;0;0;0;0;0;0;0;0;ENG30-02345272-a
6645;infiltrare;Noun;1;1;0;0;0;1;0;0;0;0;ENG30-00976698-n
6646;pătrundere;Noun;1;1;0;0;0;1;0;0;0;0;ENG30-00976698-n
6647;inflamat;Adjective;0;1;0;0;0;0;0;0;0;0;ENG30-01173697-a
6648;tumefiat;Adjective;0;1;0;0;0;0;0;0;0;0;ENG30-01173697-a
6649;influent;Adjective;1;0;0;0;0;0;0;0;0;0;ENG30-01830134-a
6650;înfrângere;Noun;0;1;0;0;0;0;0;1;0;0;ENG30-07475364-n
6651;înger;Noun;1;0;0;1;0;0;1;0;1;1;ENG30-09538915-n
6652;înghesuială;Noun;0;1;1;0;0;0;0;0;0;0;ENG30-08183398-n
6653;îmbulzeală;Noun;0;1;1;0;0;0;0;0;0;0;ENG30-08183398-n
6654;aglomerație;Noun;0;1;1;0;0;0;0;0;0;0;ENG30-08183398-n
6655;neliniști;Verb;0;1;0;1;0;1;0;0;0;0;ENG30-01765908-v
6656;îngrijora;Verb;0;1;0;1;0;1;0;0;0;0;ENG30-01765908-v
6657;îngrijorat;Adjective;0;1;0;0;0;1;0;0;0;0;DEX
6658;îngropa;Verb;0;1;0;0;0;0;0;1;0;0;ENG30-02456493-v
6659;înhuma;Verb;0;1;0;0;0;0;0;1;0;0;ENG30-02456493-v
6660;înmormânta;Verb;0;1;0;0;0;0;0;1;0;0;ENG30-02456493-v
6661;îngropat;Adjective;0;1;0;0;0;0;0;1;0;0;ENG30-00292611-a
6662;înhumat;Adjective;0;1;0;0;0;0;0;1;0;0;ENG30-00292611-a
6663;înmormântat;Adjective;0;1;0;0;0;0;0;1;0;0;ENG30-00292611-a
6664;cumplit;Adjective;0;1;0;0;1;1;0;1;0;0;ENG30-00193799-a
6665;groaznic;Adjective;0;1;0;0;1;1;0;1;0;0;ENG30-00193799-a
6666;îngrozitor;Adjective;0;1;0;0;1;1;0;1;0;0;ENG30-00193799-a
6667;înfricoșător;Adjective;0;1;0;0;1;1;0;1;0;0;ENG30-00193799-a
6669;temut;Adjective;0;1;0;0;1;1;0;1;0;0;ENG30-00193799-a
6670;înjunghia;Verb;0;1;1;0;0;1;0;1;0;0;ENG30-01231652-v
6671;tăia;Verb;0;1;1;0;0;1;0;1;0;0;ENG30-01231652-v
6672;îngropare;Noun;0;1;0;0;0;0;0;1;0;0;ENG30-07451687-n
6673;îngropat;Noun;0;1;0;0;0;0;0;1;0;0;ENG30-07451687-n
6674;înhumare;Noun;0;1;0;0;0;0;0;1;0;0;ENG30-07451687-n
6675;înmormântare;Noun;0;1;0;0;0;0;0;1;0;0;ENG30-07451687-n
6676;înrobi;Verb;0;1;0;0;0;1;0;1;0;0;ENG30-02496696-v
6677;subjuga;Verb;0;1;0;0;0;1;0;1;0;0;ENG30-02496696-v
6678;robi;Verb;0;1;0;0;0;1;0;1;0;0;ENG30-02496696-v
6679;înrobire;Noun;0;1;0;0;0;1;0;1;0;0;ENG30-00089234-n
6680;înșela;Verb;0;1;0;0;0;0;0;0;0;0;ENG30-00854420-v
6681;minți;Verb;0;1;0;0;0;0;0;0;0;0;ENG30-00854420-v
6682;înșelăciune;Noun;0;1;1;0;0;0;0;0;0;0;ENG30-06760722-n
6683;învăluire;Noun;0;1;1;0;0;0;0;0;0;0;ENG30-06760722-n
6684;șiretlic;Noun;0;1;1;0;0;0;0;0;0;0;ENG30-06760722-n
6685;înșelător;Adjective;0;1;1;0;0;0;0;0;0;0;ENG30-01223941-a
6686;mincinos;Adjective;0;1;1;0;0;0;0;0;0;0;ENG30-01223941-a
6687;ireverențios;Adverb;0;1;1;0;1;0;0;0;0;0;ENG30-00366975-r
6688;nerespectuos;Adverb;0;1;1;0;1;0;0;0;0;0;ENG30-00366975-r
6689;se înspăimânta;Verb;0;1;0;0;0;1;0;0;1;0;ENG30-01782650-v
6690;se alarma;Verb;0;1;0;0;0;1;0;0;1;0;ENG30-01782650-v
6691;se speria;Verb;0;1;0;0;0;1;0;0;1;0;ENG30-01782650-v
6692;se îngrozi;Verb;0;1;0;0;0;1;0;0;1;0;ENG30-01782650-v
6693;terorizare;Noun;0;1;0;0;0;1;0;1;0;0;ENG30-01222666-n
6694;înfricoșare;Noun;0;1;0;0;0;1;0;1;0;0;ENG30-01222666-n
6695;întipări;Verb;1;0;0;1;0;0;1;0;0;1;ENG30-00728393-v
6696;insufla;Verb;1;0;0;1;0;0;1;0;0;1;ENG30-00728393-v
6697;inspira;Verb;1;0;0;1;0;0;1;0;0;1;ENG30-00728393-v
6698;divin;Adjective;1;0;0;0;0;0;1;0;1;0;ENG30-01121507-a
6699;inspirat;Adjective;1;0;0;0;0;0;1;0;1;0;ENG30-01121507-a
6700;aliena;Verb;0;1;0;0;0;0;0;0;0;0;ENG30-02221010-v
6701;înstrăina;Verb;0;1;0;0;0;0;0;0;0;0;ENG30-02221010-v
6702;însufleți;Verb;1;0;0;0;0;0;1;0;1;1;ENG30-01229631-v
6703;insulta;Verb;0;1;1;0;1;0;0;0;0;0;ENG30-00848420-v
6704;întâmpla;Verb;0;0;0;0;0;0;0;0;1;0;ENG30-00341184-v
6705;întârziere;Noun;0;1;1;0;1;0;0;0;0;0;ENG30-01068423-n
6706;zăbovire;Noun;0;1;1;0;1;0;0;0;0;0;ENG30-01068423-n
6707;lâncezire;Noun;0;1;1;0;1;0;0;0;0;0;ENG30-01068423-n
6708;prelungire;Noun;0;1;1;0;1;0;0;0;0;0;ENG30-01068423-n
6710;se gândi;Verb;0;0;0;1;0;0;0;0;0;1;ENG30-00708538-v
6711;intenționa;Verb;0;0;0;1;0;0;0;0;0;1;ENG30-00708538-v
6712;vrea;Verb;0;0;0;1;0;0;0;0;0;1;ENG30-00708538-v
6714;cretin;Noun;0;1;1;0;1;0;0;0;0;0;ENG30-09815188-n
6715;idiot;Noun;0;1;1;0;1;0;0;0;0;0;ENG30-09815188-n
6716;imbecil;Noun;0;1;1;0;1;0;0;0;0;0;ENG30-09815188-n
6717;tâmpit;Noun;0;1;1;0;1;0;0;0;0;0;ENG30-09815188-n
6718;interesant;Adjective;1;0;0;1;0;0;0;0;0;0;ENG30-01343918-a
6719;interzis;Adjective;0;1;1;0;0;1;0;0;0;0;ENG30-01761375-a
6720;neîngăduit;Adjective;0;1;1;0;0;1;0;0;0;0;ENG30-01761375-a
6721;nepermis;Adjective;0;1;1;0;0;1;0;0;0;0;ENG30-01761375-a
6722;oprit;Adjective;0;1;1;0;0;1;0;0;0;0;ENG30-01761375-a
6723;proscris;Adjective;0;1;1;0;0;1;0;0;0;0;ENG30-01761375-a
6724;aprod;Noun;0;0;0;0;0;0;0;0;0;1;ENG30-09833111-n
6725;întunecime;Noun;0;1;0;0;0;1;0;1;0;0;ENG30-13985462-n
6726;întuneric;Noun;0;1;0;0;0;1;0;1;0;0;ENG30-13985462-n
6727;obscuritate;Noun;0;1;0;0;0;1;0;1;0;0;ENG30-13985462-n
6728;umbră;Noun;0;1;0;0;0;1;0;1;0;0;ENG30-13985462-n
6729;inundație;Noun;0;1;0;0;0;1;0;1;0;0;ENG30-01257542-n
6730;învăța;Verb;1;0;0;0;0;0;1;0;1;1;ENG30-00829107-v
6731;instrui;Verb;1;0;0;0;0;0;1;0;1;1;ENG30-00829107-v
6732;luminat;Adjective;0;0;0;0;0;0;0;0;0;1;ENG30-00830051-a
6733;învățat;Adjective;0;0;0;0;0;0;0;0;0;1;ENG30-00830051-a
6734;citit;Adjective;0;0;0;0;0;0;0;0;0;1;ENG30-00830051-a
6735;răsturnare;Noun;0;0;0;0;0;0;0;0;1;0;ENG30-00163406-n
6736;inversare;Noun;0;0;0;0;0;0;0;0;1;0;ENG30-00163406-n
6737;cerceta;Verb;1;0;0;1;0;0;0;0;0;0;ENG30-00785962-v
6738;investiga;Verb;1;0;0;1;0;0;0;0;0;0;ENG30-00785962-v
6739;invita;Verb;1;0;0;1;0;0;1;0;0;0;ENG30-00793580-v
6740;pofti;Verb;1;0;0;1;0;0;1;0;0;0;ENG30-00793580-v
6741;invitație;Noun;1;0;0;1;0;0;1;0;0;0;ENG30-07186661-n
6742;invoca;Verb;0;0;0;1;0;0;0;0;0;0;ENG30-01629958-v
6743;chema;Verb;0;0;0;1;0;0;0;0;0;0;ENG30-01629958-v
6744;expia;Verb;0;1;0;1;0;0;0;1;0;1;ENG30-02520509-v
6745;ispăși;Verb;0;1;0;1;0;0;0;1;0;1;ENG30-02520509-v
6746;ispășire;Noun;0;1;0;1;1;1;0;1;0;0;ENG30-00095121-n
6747;ispiti;Verb;0;1;0;1;0;0;0;0;0;0;ENG30-00783246-v
6748;seduce;Verb;0;1;0;1;0;0;0;0;0;0;ENG30-00783246-v
6749;ispravă;Noun;1;0;0;1;0;0;1;0;0;0;ENG30-00036762-n
6750;realizare;Noun;1;0;0;1;0;0;1;0;0;0;ENG30-00036762-n
6752;reușită;Noun;1;0;0;1;0;0;1;0;0;0;ENG30-00036762-n
6753;exploda;Verb;0;1;1;0;0;1;0;0;1;0;ENG30-00719062-v
6754;izbucni;Verb;0;1;1;0;0;1;0;0;1;0;ENG30-00719062-v
6755;izola;Verb;0;1;0;0;0;0;0;1;0;0;ENG30-00494269-v
6756;jaf;Noun;0;1;1;0;1;1;0;0;0;0;ENG30-00781685-n
6757;tâlhărie;Noun;0;1;1;0;1;1;0;0;0;0;ENG30-00781685-n
6758;jenă;Noun;0;1;0;0;0;1;0;0;0;0;ENG30-07507098-n
6759;sfială;Noun;0;1;0;0;0;1;0;0;0;0;ENG30-07507098-n
6760;stinghereală;Noun;0;1;0;0;0;1;0;0;0;0;ENG30-07507098-n
6761;stânjeneală;Noun;0;1;0;0;0;1;0;0;0;0;ENG30-07507098-n
6762;stânjenire;Noun;0;1;0;0;0;1;0;0;0;0;ENG30-07507098-n
6763;jignitor;Adjective;0;1;1;0;1;0;0;1;0;0;ENG30-01628302-a
6764;ofensator;Adjective;0;1;1;0;1;0;0;1;0;0;ENG30-01628302-a
6765;parior;Noun;0;1;0;1;0;0;0;0;1;0;ENG30-10118844-n
6766;jurnal;Noun;1;0;0;0;0;0;0;0;0;1;ENG30-06402031-n
6767;jecmăni;Verb;0;1;1;0;1;0;0;1;0;0;ENG30-02277663-v
6768;jefui;Verb;0;1;1;0;1;0;0;1;0;0;ENG30-02277663-v
6769;lansa;Verb;0;0;0;1;0;0;0;0;0;0;ENG30-01649124-v
6770;laș;Noun;0;1;1;0;1;1;0;1;0;0;ENG30-09614047-n
6771;lavă;Noun;0;0;0;0;0;1;0;0;0;0;ENG30-14930989-n
6772;încet;Adjective;0;1;0;0;0;0;0;1;0;0;ENG30-00440579-a
6773;lent;Adjective;0;1;0;0;0;0;0;1;0;0;ENG30-00440579-a
6774;molâu;Adjective;0;1;0;0;0;0;0;1;0;0;ENG30-00440579-a
6775;leșin;Noun;0;1;0;0;0;1;0;0;1;0;ENG30-07478318-n
6776;lipotimie;Noun;0;1;0;0;0;1;0;0;1;0;ENG30-07478318-n
6777;nesimțire;Noun;0;1;0;0;0;1;0;0;1;0;ENG30-07478318-n
6778;concediu;Noun;1;0;0;1;0;0;1;0;0;0;ENG30-15139018-n
6780;limita;Verb;0;1;1;0;0;0;0;1;0;0;ENG30-00233335-v
6781;restricționa;Verb;0;1;1;0;0;0;0;1;0;0;ENG30-00233335-v
6782;restrânge;Verb;0;1;1;0;0;0;0;1;0;0;ENG30-00233335-v
6783;îngrădi;Verb;0;1;1;0;0;0;0;1;0;0;ENG30-00233335-v
6784;limitat;Adjective;0;1;0;0;0;0;0;1;0;0;ENG30-01554940-a
6785;mărginit;Adjective;0;1;0;0;0;0;0;1;0;0;ENG30-01554940-a
6786;limitativ;Adjective;0;1;1;0;0;1;0;1;0;0;ENG30-02004023-a
6787;restrictiv;Adjective;0;1;1;0;0;1;0;1;0;0;ENG30-02004023-a
6788;alinător;Adjective;1;0;0;0;0;0;1;0;0;1;ENG30-00197151-a
6789;calmant;Adjective;1;0;0;0;0;0;1;0;0;1;ENG30-00197151-a
6790;liniștitor;Adjective;1;0;0;0;0;0;1;0;0;1;ENG30-00197151-a
6791;linșa;Noun;0;1;1;0;1;1;0;0;0;0;ENG30-00224599-n
6792;lipitoare;Noun;0;1;0;0;1;0;0;0;0;0;ENG30-01937909-n
6793;lipsă;Noun;0;1;0;0;0;1;0;1;0;0;ENG30-14493145-n
6794;mizerie;Noun;0;1;0;0;0;1;0;1;0;0;ENG30-14493145-n
6795;nevoie;Noun;0;1;0;0;0;1;0;1;0;0;ENG30-14493145-n
6796;sărăcie;Noun;0;1;0;0;0;1;0;1;0;0;ENG30-14493145-n
6797;lipsit;Adjective;0;1;0;0;0;0;0;1;0;0;ENG30-01364817-a
6798;privat;Adjective;0;1;0;0;0;0;0;1;0;0;ENG30-01364817-a
6799;carceră;Noun;0;1;1;0;0;1;0;0;0;0;DEX
6800;livrare;Noun;0;0;0;1;0;0;0;0;0;0;DEX
6801;captiv;Noun;0;1;0;0;1;1;0;1;0;0;ENG30-10476086-n
6802;prins;Noun;0;1;0;0;1;1;0;1;0;0;ENG30-10476086-n
6803;prizonier;Noun;0;1;0;0;1;1;0;1;0;0;ENG30-10476086-n
6804;loial;Adjective;1;0;0;0;0;0;1;0;0;1;ENG30-00961392-a
6805;nobil;Noun;0;0;0;0;0;0;0;0;0;1;ENG30-10271677-n
6806;lord;Noun;0;0;0;0;0;0;0;0;0;1;ENG30-10271677-n
6807;amorezat;Adjective;1;0;0;0;0;0;1;0;0;0;DEX
6808;puci;Noun;0;1;1;0;0;0;0;0;1;0;ENG30-01145015-n
6810;împușcătură;Noun;0;1;0;0;0;1;0;1;1;0;DEX
6811;luci;Verb;0;0;0;0;0;0;1;0;0;0;ENG30-02766390-v
6812;scânteia;Verb;0;0;0;0;0;0;1;0;0;0;ENG30-02766390-v
6813;sclipi;Verb;0;0;0;0;0;0;1;0;0;0;ENG30-02766390-v
6814;însenina;Verb;1;0;0;0;0;0;1;0;0;1;DEX
6815;clarifica;Verb;1;0;0;0;0;0;0;0;0;1;ENG30-00991385-v
6816;lămuri;Verb;1;0;0;0;0;0;0;0;0;1;ENG30-00991385-v
6817;limpezi;Verb;1;0;0;0;0;0;0;0;0;1;ENG30-00991385-v
6818;edifica;Verb;1;0;0;0;0;0;0;0;0;1;ENG30-00991385-v
6819;lumina;Verb;1;0;0;0;0;0;0;0;0;1;ENG30-00991385-v
6820;se canoni;Verb;0;1;1;0;0;0;0;1;0;0;ENG30-02407338-v
6821;se căzni;Verb;0;1;1;0;0;0;0;1;0;0;ENG30-02407338-v
6822;se chinui;Verb;0;1;1;0;0;0;0;1;0;0;ENG30-02407338-v
6823;se forța;Verb;0;1;1;0;0;0;0;1;0;0;ENG30-02407338-v
6824;se munci;Verb;0;1;1;0;0;0;0;1;0;0;ENG30-02407338-v
6825;se necăji;Verb;0;1;1;0;0;0;0;1;0;0;ENG30-02407338-v
6826;se osteni;Verb;0;1;1;0;0;0;0;1;0;0;ENG30-02407338-v
6827;se sforța;Verb;0;1;1;0;0;0;0;1;0;0;ENG30-02407338-v
6828;se sili;Verb;0;1;1;0;0;0;0;1;0;0;ENG30-02407338-v
6829;se strădui;Verb;0;1;1;0;0;0;0;1;0;0;ENG30-02407338-v
6830;se trudi;Verb;0;1;1;0;0;0;0;1;0;0;ENG30-02407338-v
6831;se zbate;Verb;0;1;1;0;0;0;0;1;0;0;ENG30-02407338-v
6832;luxație;Noun;0;1;0;0;0;0;0;0;0;0;ENG30-07445010-n
6833;scrântitură;Noun;0;1;0;0;0;0;0;0;0;0;ENG30-07445010-n
6834;bețivan;Noun;0;1;0;0;1;0;0;0;0;0;DEX
6835;măcelar;Noun;0;1;1;0;1;1;0;0;0;0;ENG30-09884305-n
6836;porc;Noun;0;1;0;0;1;0;0;0;0;0;ENG30-10169419-n
6837;drac;Noun;0;1;0;0;1;0;0;0;0;0;ENG30-10169419-n
6838;măgar;Noun;0;1;0;0;1;0;0;0;0;0;ENG30-10169419-n
6839;ticălos;Noun;0;1;0;0;1;0;0;0;0;0;ENG30-10169419-n
6840;magazin;Noun;0;0;0;1;0;0;0;0;0;0;ENG30-04202417-n
6841;prăvălie;Noun;0;0;0;1;0;0;0;0;0;0;ENG30-04202417-n
6842;măiestrie;Noun;1;0;0;0;0;0;1;0;0;1;ENG30-05637356-n
6843;virtuozitate;Noun;1;0;0;0;0;0;1;0;0;1;ENG30-05637356-n
6844;maistru;Noun;1;0;0;0;0;0;0;0;0;1;ENG30-10119874-n
6846;maior;Noun;1;0;0;0;0;0;0;0;0;1;ENG30-10283170-n
6847;majoritate;Noun;1;0;0;0;0;0;0;0;0;1;ENG30-05122557-n
6848;maică;Noun;1;1;0;1;0;0;1;1;0;1;ENG30-10332385-n
6849;mamă;Noun;1;1;0;1;0;0;1;1;0;1;ENG30-10332385-n
6850;mândru;Adjective;1;0;0;0;0;0;1;0;0;0;ENG30-01892506-a
6851;grandoare;Noun;1;0;0;0;0;0;1;0;0;1;ENG30-04729984-n
6852;măreție;Noun;1;0;0;0;0;0;1;0;0;1;ENG30-04729984-n
6853;maiestate;Noun;1;0;0;0;0;0;1;0;0;1;ENG30-04729984-n
6854;marginaliza;Verb;0;1;1;0;0;0;0;1;0;0;ENG30-02377520-v
6855;marțial;Adjective;0;0;1;0;0;0;0;0;0;0;DEX
6856;recunoaștere;Noun;0;0;0;1;0;1;0;1;1;0;ENG30-13350443-n
6857;mărturisire;Noun;0;0;0;1;0;1;0;1;1;0;ENG30-13350443-n
6858;măruntaie;Noun;0;0;0;0;1;0;0;0;0;0;ENG30-05298988-n
6859;viscere;Noun;0;0;0;0;1;0;0;0;0;0;ENG30-05298988-n
6860;sarcină;Noun;1;0;0;0;0;0;1;0;0;1;ENG30-14046202-n
6861;maternitate;Noun;1;0;0;0;0;0;1;0;0;1;ENG30-14046202-n
6862;graviditate;Noun;1;0;0;0;0;0;1;0;0;1;ENG30-14046202-n
6863;gravidie;Noun;1;0;0;0;0;0;1;0;0;1;ENG30-14046202-n
6864;mătreață;Noun;0;1;0;0;1;0;0;0;0;0;ENG30-09262955-n
6865;medical;Adverb;1;0;0;1;0;0;0;0;0;1;ENG30-00124792-r
6866;îngândurat;Adjective;0;1;0;0;0;0;0;1;0;0;DEX
6867;limax;Noun;0;0;0;0;1;0;0;0;0;0;DEX
6868;se cuveni;Verb;1;0;0;1;0;0;0;0;0;0;ENG30-02646378-v
6869;merita;Verb;1;0;0;1;0;0;0;0;0;0;ENG30-02646378-v
6870;nuia;Noun;0;1;0;0;0;1;0;0;0;0;ENG30-04372171-n
6871;vargă;Noun;0;1;0;0;0;1;0;0;0;0;ENG30-04372171-n
6872;bagateliza;Verb;0;1;0;0;1;0;0;0;0;0;ENG30-00513492-v
6873;minimaliza;Verb;0;1;0;0;1;0;0;0;0;0;ENG30-00513492-v
6874;subaprecia;Verb;0;1;0;0;1;0;0;0;0;0;ENG30-00513492-v
6875;subestima;Verb;0;1;0;0;1;0;0;0;0;0;ENG30-00513492-v
6876;subevalua;Verb;0;1;0;0;1;0;0;0;0;0;ENG30-00513492-v
6877;miel;Noun;1;0;0;0;0;0;1;0;0;1;ENG30-02412440-n
6878;mincinos;Noun;0;1;1;0;1;0;0;0;0;0;ENG30-10256537-n
6879;înșela;Verb;0;1;0;0;1;0;0;1;0;0;ENG30-00854420-v
